feature_names,coef,coef_as_percent,pvalues,confidence_lower,confidence_upper,std_error,rsquared,adj_rsquared,year
motivd_POP,0.05729917227245104,5.897257824175517,0.011681175051954235,0.012765085904070918,0.10183325864083118,0.022719662574942893,0.17061135429643748,0.16745395381465655,2021/22
Gend3_1,-0.06382505645539505,-6.183088819502247,0.16446031104946715,-0.15381018288373904,0.02616006997294895,0.04590712139695156,0.17061135429643748,0.16745395381465655,2021/22
Gend3_2,0.407615630911673,50.32292552542532,0.2172411480795723,-0.23988511857710976,1.0551163804004557,0.33033120795878285,0.17061135429643748,0.16745395381465655,2021/22
Age9_1,-0.192889620426613,-17.542701486953625,0.0998883261227959,-0.42266139683094284,0.03688215597771685,0.11722115922553467,0.17061135429643748,0.16745395381465655,2021/22
Age9_2,-0.25607569026885163,-22.59166240040187,0.038808314939291884,-0.49898125504008817,-0.013170125497615065,0.1239215378424562,0.17061135429643748,0.16745395381465655,2021/22
Age9_3,-0.0927687648571139,-8.859577538212616,0.4614484962007144,-0.3396723985698792,0.15413486885565142,0.12596120643589087,0.17061135429643748,0.16745395381465655,2021/22
Age9_4,-0.2553653883190324,-22.536659575278183,0.048885974866014474,-0.5094832005158827,-0.0012475761221821258,0.12964161652801745,0.17061135429643748,0.16745395381465655,2021/22
Age9_5,-0.564902179985754,-43.15842535254686,0.00013601063618715934,-0.8550350719678267,-0.2747692880036813,0.1480151934228355,0.17061135429643748,0.16745395381465655,2021/22
Age9_6,-0.5744920577174253,-43.70092369948376,0.005852135844359966,-0.9830251639485577,-0.16595895148629292,0.20841865369118248,0.17061135429643748,0.16745395381465655,2021/22
Age9_7,-1.8679004047749035,-84.55524009308924,4.6982314662312686e-11,-2.4238248154192856,-1.3119759941305211,0.28361230816631605,0.17061135429643748,0.16745395381465655,2021/22
Eth7_1,-0.3014695963949813,-26.026968351889003,1.3447842018204814e-06,-0.4236781207348214,-0.17926107205514114,0.06234632083424184,0.17061135429643748,0.16745395381465655,2021/22
Eth7_2,-0.8429398045322908,-56.95567574326235,3.9013547924648894e-35,-0.97611939501411,-0.7097602140504715,0.06794335764715209,0.17061135429643748,0.16745395381465655,2021/22
Eth7_3,-0.9611406444341717,-61.75436096736673,3.900360658609105e-23,-1.1509355333677846,-0.7713457555005586,0.0968264129042982,0.17061135429643748,0.16745395381465655,2021/22
Eth7_4,-0.8198160314513815,-55.94873124682201,1.1211988683151262e-08,-1.1009910808992318,-0.5386409820035312,0.14344522968554183,0.17061135429643748,0.16745395381465655,2021/22
Eth7_5,-0.1191250334147745,-11.230319793962472,0.32623946587142444,-0.35696798372746946,0.11871791689792048,0.12133877704898995,0.17061135429643748,0.16745395381465655,2021/22
Eth7_6,-0.7091506534624279,-50.79380488584966,1.979003943402243e-07,-0.976248627759473,-0.4420526791653828,0.13626362064066666,0.17061135429643748,0.16745395381465655,2021/22
IMD10_1,-0.15703376576470846,-14.53248004312303,0.3661494368273901,-0.4976292375264501,0.1835617059970332,0.1737593565739907,0.17061135429643748,0.16745395381465655,2021/22
IMD10_2,-0.13734776116981512,-12.83329585327918,0.42011034777461864,-0.4712650354757279,0.19656951313609766,0.17035238440552153,0.17061135429643748,0.16745395381465655,2021/22
IMD10_3,-0.05368495671208176,-5.226936434995699,0.755013105465014,-0.39091698691092536,0.2835470734867618,0.17204345166538929,0.17061135429643748,0.16745395381465655,2021/22
IMD10_4,-0.13838165915150552,-12.923370760610876,0.42361345256526745,-0.47736127647832194,0.2005979581753109,0.1729350067214294,0.17061135429643748,0.16745395381465655,2021/22
IMD10_5,0.04537844258084599,4.642379630652815,0.7940039751740339,-0.29526447716604576,0.38602136232773776,0.17378356280118384,0.17061135429643748,0.16745395381465655,2021/22
IMD10_6,0.08684232176139405,9.072468261177535,0.6238796844842133,-0.2602913856922445,0.43397602921503264,0.17709492536789365,0.17061135429643748,0.16745395381465655,2021/22
IMD10_7,0.05387149224530123,5.534897291362917,0.760261620703356,-0.2921832719903073,0.3999262564809098,0.1765444879872231,0.17061135429643748,0.16745395381465655,2021/22
IMD10_8,-0.016352508149152796,-1.6219531707210133,0.9263800066527434,-0.36324334378735135,0.33053832748904577,0.176971021047726,0.17061135429643748,0.16745395381465655,2021/22
IMD10_9,-0.15665857900644103,-14.500407745198729,0.39813373427392956,-0.5200662969953742,0.2067491389824921,0.18539733051986007,0.17061135429643748,0.16745395381465655,2021/22
Child4_1,-0.2512206167275931,-22.21492542581911,0.026908798062801484,-0.4737279941702765,-0.02871323928490971,0.1135151284819567,0.17061135429643748,0.16745395381465655,2021/22
Child4_2,-0.2512584500232773,-22.217868235876836,0.04387773217548463,-0.4956219881683383,-0.006894911878216281,0.1246653425502151,0.17061135429643748,0.16745395381465655,2021/22
Child4_3,-0.17246446944637062,-15.841180962510748,0.29436703976390693,-0.49484313420642845,0.14991419531368722,0.16446580769892105,0.17061135429643748,0.16745395381465655,2021/22
WorkStat8_1,0.11569505944256499,12.26534773536898,0.10220903281701318,-0.023062956615347255,0.25445307550047724,0.07078926641330227,0.17061135429643748,0.16745395381465655,2021/22
WorkStat8_2,-0.274302108828245,-23.989759307728896,0.027025104733971413,-0.5174378657864349,-0.031166351870055148,0.12403897347977244,0.17061135429643748,0.16745395381465655,2021/22
WorkStat8_3,-0.02070004226198663,-2.048726706806425,0.8343000461251391,-0.21466002745713933,0.17325994293316607,0.09895129272941852,0.17061135429643748,0.16745395381465655,2021/22
WorkStat8_4,-0.38770608245819693,-32.13882301415833,0.0016447544115117169,-0.6290760076717551,-0.14633615724463875,0.12313811068738696,0.17061135429643748,0.16745395381465655,2021/22
WorkStat8_5,-1.1103603876749342,-67.05597865136777,2.8790768942819052e-11,-1.4372215631884886,-0.7834992121613797,0.16675262079228012,0.17061135429643748,0.16745395381465655,2021/22
WorkStat8_6,0.6320993265827836,88.15564374388143,2.7629604200322785e-05,0.33665646234298807,0.927542190822579,0.1507241471213541,0.17061135429643748,0.16745395381465655,2021/22
WorkStat8_7,0.036161007831019255,3.6822769637886887,0.8050978492691678,-0.251086275013507,0.32340829067554555,0.1465430611467645,0.17061135429643748,0.16745395381465655,2021/22
HHLiv9_1,0.050522411250039825,5.182043570164097,0.6405875660653788,-0.16158758611012441,0.26263240861020404,0.10821076532102318,0.17061135429643748,0.16745395381465655,2021/22
HHLiv9_2,-0.4699187736922484,-37.494696302886155,4.3182930006748134e-05,-0.6950627216014419,-0.2447748257830549,0.11486021033361225,0.17061135429643748,0.16745395381465655,2021/22
HHLiv9_3,0.010289243323032802,1.034235960625618,0.8691769921257949,-0.11216138208637688,0.13273986873244248,0.062469831948046985,0.17061135429643748,0.16745395381465655,2021/22
HHLiv9_4,-0.14934948266651257,-13.873193596360823,0.24662897647817952,-0.4020168714460284,0.10331790611300326,0.12890166353201232,0.17061135429643748,0.16745395381465655,2021/22
HHLiv9_5,-0.03825609464752939,-3.753357317325645,0.7011457410566025,-0.23364744325118758,0.15713525395612882,0.09968152200580611,0.17061135429643748,0.16745395381465655,2021/22
HHLiv9_6,-0.03246292596900695,-3.194166100911311,0.8796782731272617,-0.45281116112401487,0.38788530918600095,0.2144463004741306,0.17061135429643748,0.16745395381465655,2021/22
HHLiv9_7,-0.3053172527961086,-26.311044296840823,0.006649229073313296,-0.5257983986996198,-0.08483610689259746,0.11248141923533822,0.17061135429643748,0.16745395381465655,2021/22
HHLiv9_8,-0.24907901547834152,-22.048162306623354,0.04350184011940484,-0.4908906020631164,-0.00726742889356663,0.12336343017061217,0.17061135429643748,0.16745395381465655,2021/22
const,5.681957688147764,29252.34952865396,1.1109359269136015e-129,5.227610988880947,6.136304387414581,0.23179159887374529,0.17362824022239753,0.17055501085781866,2022/23
Disab2_POP,0.34921539763275616,41.795458151075124,1.151455103311665e-07,0.22016123609193486,0.4782695591735775,0.06583886378646418,0.17362824022239753,0.17055501085781866,2022/23
Educ6,-0.1693756017522887,-15.580823607510375,4.358860434357095e-19,-0.2065050721673546,-0.1322461313372228,0.018942141159452905,0.17362824022239753,0.17055501085781866,2022/23
NSSEC5,-0.2277904742407877,-20.37089141480134,1.2004121689516337e-10,-0.29707288363723316,-0.1585080648443422,0.03534543218591035,0.17362824022239753,0.17055501085781866,2022/23
Motiva_POP,-0.7290311885218317,-51.76239047168647,4.782344966167341e-225,-0.772748860324523,-0.6853135167191404,0.02230320823841305,0.17362824022239753,0.17055501085781866,2022/23
motivd_POP,0.08707523143711968,9.097875253043108,7.25820170756669e-05,0.04407150343158325,0.1300789594426561,0.021938979391773354,0.17362824022239753,0.17055501085781866,2022/23
Gend3_1,-0.0012555631736621653,-0.12547752840035287,0.97806912265179,-0.09078152953120702,0.08827040318388268,0.04567297818212193,0.17362824022239753,0.17055501085781866,2022/23
Gend3_2,0.1614310594410448,17.51914370110388,0.6435508570300132,-0.5223695119427934,0.8452316308248831,0.34885084013510376,0.17362824022239753,0.17055501085781866,2022/23
Age9_1,-0.21712400833424583,-19.516984253079894,0.06363908428596446,-0.446572774142591,0.012324757474099363,0.11705663620347148,0.17362824022239753,0.17055501085781866,2022/23
Age9_2,-0.2474084940586084,-21.917833263628506,0.042936982529328295,-0.48695001164568796,-0.007866976471528814,0.122205600806062,0.17362824022239753,0.17055501085781866,2022/23
Age9_3,-0.23484910114620025,-20.93098451349227,0.05966863320664096,-0.47926822862330953,0.009570026330909032,0.12469398467000735,0.17362824022239753,0.17055501085781866,2022/23
Age9_4,-0.3986736454441645,-32.8790282037654,0.0017335856915243453,-0.6480936333122513,-0.14925365757607773,0.1272452465755953,0.17362824022239753,0.17055501085781866,2022/23
Age9_5,-0.6727768444808834,-48.97103863203937,2.531740503776442e-06,-0.9529011900949337,-0.39265249886683307,0.14290952274578236,0.17362824022239753,0.17055501085781866,2022/23
Age9_6,-0.4413260601190883,-35.68170439320739,0.029680502969355867,-0.8391353947318222,-0.04351672550635444,0.20294823725050606,0.17362824022239753,0.17055501085781866,2022/23
Age9_7,-0.986934243096742,-62.72823971868702,0.0005549395899694305,-1.5470837871817964,-0.4267846990116876,0.2857684641296939,0.17362824022239753,0.17055501085781866,2022/23
Eth7_1,-0.1944272361314361,-17.669391698734195,0.0015476309364342018,-0.3147910575531223,-0.07406341470974989,0.06140535995729243,0.17362824022239753,0.17055501085781866,2022/23
Eth7_2,-0.8694144819440026,-58.08030752267983,9.132877547070955e-38,-1.0016483258604598,-0.7371806380275453,0.06746102515122965,0.17362824022239753,0.17055501085781866,2022/23
Eth7_3,-0.7911077224660236,-54.6657660451336,8.875516402968634e-17,-0.9772538534656567,-0.6049615914663904,0.09496516514413653,0.17362824022239753,0.17055501085781866,2022/23
Eth7_4,-0.9428988763730416,-61.05029067114691,1.5337190793115828e-13,-1.1929184995732287,-0.6928792531728545,0.12755115929069372,0.17362824022239753,0.17055501085781866,2022/23
Eth7_5,-0.36891745060131714,-30.85175104419342,0.0014733215534500816,-0.5962761820537741,-0.14155871914886023,0.11599037467712131,0.17362824022239753,0.17055501085781866,2022/23
Eth7_6,-0.6530396495879597,-47.953865019789674,2.718866923206595e-06,-0.9257911105633295,-0.38028818861258984,0.13914813805548043,0.17362824022239753,0.17055501085781866,2022/23
IMD10_1,0.30619988608347687,35.82537754431026,0.0970330177759864,-0.0554668100668711,0.6678665822338248,0.1845095428124677,0.17362824022239753,0.17055501085781866,2022/23
IMD10_2,0.45042646430697886,56.898115729564026,0.013544387404867849,0.09289890254511834,0.8079540260688394,0.1823979030021444,0.17362824022239753,0.17055501085781866,2022/23
IMD10_3,0.5232781433619064,68.75506250799049,0.0043788123010582,0.1633834885265712,0.8831727981972415,0.18360551007636558,0.17362824022239753,0.17055501085781866,2022/23
IMD10_4,0.49411065776619634,63.9039923255605,0.00735781406691279,0.13280366819807615,0.8554176473343165,0.1843260332503766,0.17362824022239753,0.17055501085781866,2022/23
IMD10_5,0.7038685054016723,102.15580083872618,0.00014525207494066293,0.34081246567730145,1.0669245451260432,0.18521833671132823,0.17362824022239753,0.17055501085781866,2022/23
IMD10_6,0.8482096430437173,133.5461796398928,5.886215767143375e-06,0.48137700703611547,1.2150422790513191,0.18714502241676714,0.17362824022239753,0.17055501085781866,2022/23
IMD10_7,0.6801343604345018,97.41429611179389,0.0002941951071891761,0.3119955395999047,1.0482731812690989,0.187811391667303,0.17362824022239753,0.17055501085781866,2022/23
IMD10_8,0.5719603876554706,77.17369403854082,0.0023632687195201574,0.20328145213868432,0.940639323172257,0.18808693905426951,0.17362824022239753,0.17055501085781866,2022/23
IMD10_9,0.4343857137548317,54.40143008292979,0.027366090821485223,0.04849979218469469,0.8202716353249687,0.19686533408947185,0.17362824022239753,0.17055501085781866,2022/23
Child4_1,-0.14159654061351326,-13.202862294927654,0.20166086927348995,-0.3589593819978732,0.07576630077084667,0.11089082548970718,0.17362824022239753,0.17055501085781866,2022/23
Child4_2,-0.3632888625836482,-30.461446637761046,0.003030525787463498,-0.6034418373093373,-0.12313588785795898,0.12251754458826578,0.17362824022239753,0.17055501085781866,2022/23
Child4_3,-0.17340455820491724,-15.920260545482968,0.2853424858022087,-0.4915312094053094,0.14472209299547495,0.1622969535050712,0.17362824022239753,0.17055501085781866,2022/23
WorkStat8_1,0.08386242088461691,8.747926908060567,0.2319660986211737,-0.05365439732010173,0.22137923908933554,0.07015621157838108,0.17362824022239753,0.17055501085781866,2022/23
WorkStat8_2,-0.29396253658590327,-25.46955874318888,0.015700125864180115,-0.5324467525052332,-0.05547832066657332,0.12166620293114612,0.17362824022239753,0.17055501085781866,2022/23
WorkStat8_3,0.15378645233112212,16.624181196442024,0.1032713849996648,-0.03122680403638714,0.3387997086986314,0.09438721261861525,0.17362824022239753,0.17055501085781866,2022/23
WorkStat8_4,-0.43760301472754015,-35.441798145344016,0.0009471499452970798,-0.6970177009137583,-0.17818832854132205,0.13234418777437335,0.17362824022239753,0.17055501085781866,2022/23
WorkStat8_5,-1.0525095389021144,-65.09393322883055,1.1861378902097461e-10,-1.3725396404538228,-0.732479437350406,0.1632680264786844,0.17362824022239753,0.17055501085781866,2022/23
WorkStat8_6,0.6083031260742157,83.73110668824886,6.495251706339608e-05,0.30986800719614765,0.9067382449522836,0.15225103093397946,0.17362824022239753,0.17055501085781866,2022/23
WorkStat8_7,0.1447006439746042,15.569355465057999,0.3187471269440422,-0.1397665968161514,0.4291678847653598,0.14512511409567888,0.17362824022239753,0.17055501085781866,2022/23
HHLiv9_1,0.32707429434155627,38.690451251034204,0.001945137886035092,0.12020509643010757,0.533943492253005,0.1055373401391539,0.17362824022239753,0.17055501085781866,2022/23
HHLiv9_2,-0.10240920000953273,-9.733989243885311,0.36674984196155175,-0.32480586338150186,0.11998746336243642,0.11345890323482258,0.17362824022239753,0.17055501085781866,2022/23
HHLiv9_3,0.06858563170069236,7.099233191922227,0.2696850163591238,-0.05320615908802717,0.1903774224894119,0.06213385936812013,0.17362824022239753,0.17055501085781866,2022/23
HHLiv9_4,-0.05803170017872669,-5.637996596105809,0.6465142515072622,-0.3060598985802331,0.1899964982227797,0.1265352048689539,0.17362824022239753,0.17055501085781866,2022/23
HHLiv9_5,0.17722323393913203,19.38975818414841,0.0729100366524227,-0.016462906126964744,0.37090937400522883,0.0988118108001046,0.17362824022239753,0.17055501085781866,2022/23
HHLiv9_6,0.21290695380529104,23.726952266663236,0.2773244468208633,-0.17123459261624982,0.5970485002268319,0.19597541565189716,0.17362824022239753,0.17055501085781866,2022/23
HHLiv9_7,0.014924229151583491,1.503615155149518,0.8944902196475802,-0.20564683126006872,0.23549528956323568,0.112527545243748,0.17362824022239753,0.17055501085781866,2022/23
HHLiv9_8,-0.28214328670327354,-24.583438511387723,0.026805218642078774,-0.5318693489717405,-0.032417224434806546,0.127401394897467,0.17362824022239753,0.17055501085781866,2022/23
