feature_names,values,is_pred,model_name,std
Disab3_3.0,1.1422949471327384,True,bayesian_ridge,0.06968415580479527
Disab3_3.0,1.128552690013982,True,bayesian_ridge,0.075439478034021
Disab3_3.0,1.1148104328952255,True,bayesian_ridge,0.08172030786449269
Disab3_3.0,1.101068175776469,True,bayesian_ridge,0.08841472266818896
Disab3_3.0,1.0873259186577127,True,bayesian_ridge,0.09543572835747335
Disab3_3.0,1.0735836615389562,True,bayesian_ridge,0.10271637603300407
Disab3_3.0,1.290212450421867,False,simple_exp,0.0
Disab3_3.0,1.2225671096779076,False,simple_exp,0.0
Disab3_3.0,1.1800808273466572,False,simple_exp,0.0
Disab3_3.0,1.2638995455686093,False,simple_exp,0.0
Disab3_3.0,1.2551325731964034,False,simple_exp,0.0
Disab3_3.0,1.0900196202348396,False,simple_exp,0.0
Disab3_3.0,1.1751315026393605,False,simple_exp,0.0
Disab3_3.0,1.1751896921835776,True,simple_exp,0.0
Disab3_3.0,1.1751896921835776,True,simple_exp,0.0
Disab3_3.0,1.1751896921835776,True,simple_exp,0.0
Disab3_3.0,1.1751896921835776,True,simple_exp,0.0
Disab3_3.0,1.1751896921835776,True,simple_exp,0.0
Disab3_3.0,1.1751896921835776,True,simple_exp,0.0
Disab3_3.0,1.1751896921835776,True,simple_exp,0.0
Disab3_3.0,1.290212450421867,False,exp,0.0
Disab3_3.0,1.2225671096779076,False,exp,0.0
Disab3_3.0,1.1800808273466572,False,exp,0.0
Disab3_3.0,1.2638995455686093,False,exp,0.0
Disab3_3.0,1.2551325731964034,False,exp,0.0
Disab3_3.0,1.0900196202348396,False,exp,0.0
Disab3_3.0,1.1751315026393605,False,exp,0.0
Disab3_3.0,1.2110062308555853,True,exp,0.0
Disab3_3.0,1.2110062308555853,True,exp,0.0
Disab3_3.0,1.2110062308555853,True,exp,0.0
Disab3_3.0,1.2110062308555853,True,exp,0.0
Disab3_3.0,1.2110062308555853,True,exp,0.0
Disab3_3.0,1.2110062308555853,True,exp,0.0
Disab3_3.0,1.2110062308555853,True,exp,0.0
Disab3_3.0,1.290212450421867,False,holt,0.0
Disab3_3.0,1.2225671096779076,False,holt,0.0
Disab3_3.0,1.1800808273466572,False,holt,0.0
Disab3_3.0,1.2638995455686093,False,holt,0.0
Disab3_3.0,1.2551325731964034,False,holt,0.0
Disab3_3.0,1.0900196202348396,False,holt,0.0
Disab3_3.0,1.1751315026393605,False,holt,0.0
Disab3_3.0,1.1497310813826125,True,holt,0.0
Disab3_3.0,1.1440103234877577,True,holt,0.0
Disab3_3.0,1.139433717171874,True,holt,0.0
Disab3_3.0,1.135772432119167,True,holt,0.0
Disab3_3.0,1.1328434040770015,True,holt,0.0
Disab3_3.0,1.130500181643269,True,holt,0.0
Disab3_3.0,1.128625603696283,True,holt,0.0
Educ6,0.8886832466070475,False,bayesian_ridge,0.0
Educ6,0.8624388355406724,False,bayesian_ridge,0.0
Educ6,0.8696265175791383,False,bayesian_ridge,0.0
Educ6,0.8617079329771881,False,bayesian_ridge,0.0
Educ6,0.864765942152438,False,bayesian_ridge,0.0
Educ6,0.8707696855218722,False,bayesian_ridge,0.0
Educ6,0.8715274665126662,False,bayesian_ridge,0.0
Educ6,0.8663114020578911,True,bayesian_ridge,0.009907146769063437
Educ6,0.8654064087548274,True,bayesian_ridge,0.010626195257044783
Educ6,0.8645014154517637,True,bayesian_ridge,0.011443840578501492
Educ6,0.8635964221487,True,bayesian_ridge,0.012340500060358695
Educ6,0.8626914288456363,True,bayesian_ridge,0.013300202603776677
Educ6,0.8617864355425726,True,bayesian_ridge,0.014310270083808418
Educ6,0.8608814422395088,True,bayesian_ridge,0.015360770275276426
Educ6,0.8886832466070475,False,simple_exp,0.0
Educ6,0.8624388355406724,False,simple_exp,0.0
Educ6,0.8696265175791383,False,simple_exp,0.0
Educ6,0.8617079329771881,False,simple_exp,0.0
Educ6,0.864765942152438,False,simple_exp,0.0
Educ6,0.8707696855218722,False,simple_exp,0.0
Educ6,0.8715274665126662,False,simple_exp,0.0
Educ6,0.8710422986155845,True,simple_exp,0.0
Educ6,0.8710422986155845,True,simple_exp,0.0
Educ6,0.8710422986155845,True,simple_exp,0.0
Educ6,0.8710422986155845,True,simple_exp,0.0
Educ6,0.8710422986155845,True,simple_exp,0.0
Educ6,0.8710422986155845,True,simple_exp,0.0
Educ6,0.8710422986155845,True,simple_exp,0.0
Educ6,0.8886832466070475,False,exp,0.0
Educ6,0.8624388355406724,False,exp,0.0
Educ6,0.8696265175791383,False,exp,0.0
Educ6,0.8617079329771881,False,exp,0.0
Educ6,0.864765942152438,False,exp,0.0
Educ6,0.8707696855218722,False,exp,0.0
Educ6,0.8715274665126662,False,exp,0.0
Educ6,0.8699313702719296,True,exp,0.0
Educ6,0.8699313702719296,True,exp,0.0
Educ6,0.8699313702719296,True,exp,0.0
Educ6,0.8699313702719296,True,exp,0.0
Educ6,0.8699313702719296,True,exp,0.0
Educ6,0.8699313702719296,True,exp,0.0
Educ6,0.8699313702719296,True,exp,0.0
Educ6,0.8886832466070475,False,holt,0.0
Educ6,0.8624388355406724,False,holt,0.0
Educ6,0.8696265175791383,False,holt,0.0
Educ6,0.8617079329771881,False,holt,0.0
Educ6,0.864765942152438,False,holt,0.0
Educ6,0.8707696855218722,False,holt,0.0
Educ6,0.8715274665126662,False,holt,0.0
Educ6,0.8734531981783408,True,holt,0.0
Educ6,0.8754322714169958,True,holt,0.0
Educ6,0.8770155300079197,True,holt,0.0
Educ6,0.8782821368806588,True,holt,0.0
Educ6,0.8792954223788502,True,holt,0.0
Educ6,0.8801060507774032,True,holt,0.0
Educ6,0.8807545534962457,True,holt,0.0
Eth7_2.0,0.706860359464077,False,bayesian_ridge,0.0
Eth7_2.0,0.6779186033750318,False,bayesian_ridge,0.0
Eth7_2.0,0.6451320318474201,False,bayesian_ridge,0.0
Eth7_2.0,0.7121905393061501,False,bayesian_ridge,0.0
Eth7_2.0,0.8227742449650495,False,bayesian_ridge,0.0
Eth7_2.0,0.7350902865140083,False,bayesian_ridge,0.0
Eth7_2.0,0.8331923997605309,False,bayesian_ridge,0.0
Eth7_2.0,0.8154664852405723,True,bayesian_ridge,0.05872221790999871
Eth7_2.0,0.8360060185067059,True,bayesian_ridge,0.06392169365205634
Eth7_2.0,0.8565455517728393,True,bayesian_ridge,0.06975223672079443
Eth7_2.0,0.8770850850389729,True,bayesian_ridge,0.07606887471816962
Eth7_2.0,0.8976246183051064,True,bayesian_ridge,0.08276037964721925
Eth7_2.0,0.9181641515712399,True,bayesian_ridge,0.08974293700867816
Eth7_2.0,0.9387036848373733,True,bayesian_ridge,0.09695368281640326
Eth7_2.0,0.706860359464077,False,simple_exp,0.0
Eth7_2.0,0.6779186033750318,False,simple_exp,0.0
Eth7_2.0,0.6451320318474201,False,simple_exp,0.0
Eth7_2.0,0.7121905393061501,False,simple_exp,0.0
Eth7_2.0,0.8227742449650495,False,simple_exp,0.0
Eth7_2.0,0.7350902865140083,False,simple_exp,0.0
Eth7_2.0,0.8331923997605309,False,simple_exp,0.0
Eth7_2.0,0.7954400343499877,True,simple_exp,0.0
Eth7_2.0,0.7954400343499877,True,simple_exp,0.0
Eth7_2.0,0.7954400343499877,True,simple_exp,0.0
Eth7_2.0,0.7954400343499877,True,simple_exp,0.0
Eth7_2.0,0.7954400343499877,True,simple_exp,0.0
Eth7_2.0,0.7954400343499877,True,simple_exp,0.0
Eth7_2.0,0.7954400343499877,True,simple_exp,0.0
Eth7_2.0,0.706860359464077,False,exp,0.0
Eth7_2.0,0.6779186033750318,False,exp,0.0
Eth7_2.0,0.6451320318474201,False,exp,0.0
Eth7_2.0,0.7121905393061501,False,exp,0.0
Eth7_2.0,0.8227742449650495,False,exp,0.0
Eth7_2.0,0.7350902865140083,False,exp,0.0
Eth7_2.0,0.8331923997605309,False,exp,0.0
